HR,SBP,RR,SpO2
79.32787992776038,116.97191474823447,20.292315003635043,95.47882191279754
79.16519293473613,117.00262906276005,20.339452899088673,95.49463108008568
78.99609075139547,117.11838183761992,20.377848645382826,95.51200863777768
78.85883855526096,117.32739667269708,20.402690171441733,95.53122327843235
78.7750248145646,117.63796569110052,20.407833031018935,95.55767165640255
78.76501020378961,118.05814489457441,20.39325463597175,95.59042452825415
78.83552548379679,118.57335027472615,20.36007736451723,95.62730692902443
78.99593317271393,119.13830831746739,20.305537049846034,95.66604448570133
79.23871521388791,119.68217366814324,20.229294525359606,95.70129152804542
79.57530092595525,120.14636227349249,20.131157010646277,95.72765544271608
80.38287641649042,119.99784372312774,19.786414736982472,95.64219141561237
81.43582416292742,119.29212386980063,19.54773220999529,95.56288124616036
82.56751102557449,118.02401292762119,19.44457916766682,95.52283261366019
83.62587823304233,116.86037856721543,19.43811396758245,95.54641127025613
84.61692366811675,115.61402362994161,19.477748317055866,95.54826326409325
85.44329190860861,114.2122887273362,19.550949880294226,95.54766922971713
85.80655046102952,113.3257788606222,19.633535938559216,95.57143040016501
85.62698337963637,113.24868109364812,19.78407648314245,95.60486945622152
84.87753349041962,113.95288982943646,19.970415887029183,95.65192083013905
83.6753801533496,115.3324192090737,20.20854914662176,95.72088796198202
82.24158604925194,116.92078886777621,20.401454481708257,95.79437496288904
80.85732612291832,118.2435516466848,20.587391642836106,95.8509976037773
80.14687793109813,118.96607113397863,20.77429042104144,95.89328121430303
79.83627401770914,119.15386613975741,20.901930341939405,95.91671862799575
80.35641649248478,118.82622349564905,21.026444701478276,95.89797959075439
81.44153719396553,118.52014662353052,21.062535821265385,95.87296828263025
82.9687285319616,118.96019346453977,21.015820146549494,95.8354944437094
84.76340572337347,119.36127236783209,20.90886497930728,95.78609353845745
86.50763449491305,119.84089326296215,20.73664460238734,95.72359807359855
88.19772090766975,120.21681210644991,20.506261239309623,95.63867822800944
89.48596677195624,120.39198174167481,20.19651154155434,95.49367204056249
90.08996144445564,120.18872769159954,19.812436522772174,95.2845460393981
89.85953843890883,119.39907243932188,19.48498610851623,95.03710905663839
88.91137861799174,118.86409881395969,19.252005108271934,94.76516790702308
87.01396470452815,118.3238642739202,18.994555137333176,94.45860756399652
84.63938582088137,117.89295382586967,18.9346436119681,94.1967092469803
81.9811841936579,117.41416470585925,18.942773854951636,94.01380922318478
79.43145373744755,117.1620262640708,19.114567670505615,93.95389585191708
77.83617537257568,116.49262339726522,19.497470366091115,94.01353307568318
77.70076417327208,115.81536059384162,19.936103527238295,94.180624381127
77.89107529246652,115.72573198128185,20.246405706843575,94.40583426030045
78.2393191562896,116.7936280209654,20.53368522934826,94.67145156755878
78.95697136630316,117.96052997551357,20.800465789901153,94.92584677685457
79.71748259527455,118.75137738565539,20.940804100276402,95.11823489577007
80.20680889713098,118.76514998998594,20.921245538542223,95.1534896816577
80.14010925281794,118.76185215329096,20.883332221118344,95.16815053451778
80.07437294561673,119.01183241100794,20.90937839186752,95.16887039752945
79.80172626596205,119.18219854992824,20.912451929540758,95.09677211360801
79.40575808345424,118.95438794556644,20.829294186997334,94.93513225245152
78.49610128025336,118.13743054162791,20.622823993780948,94.69306018669054
77.13273192666509,117.31186794975743,20.29723450060104,94.46795797900982
75.54034258244097,116.61238327024986,19.996903244393703,94.34854041441703
73.97052333864137,115.61585264256749,19.71851996054785,94.3844307751857
72.65023233564933,114.36236600632218,19.43618666957055,94.60935401800079
71.89069024594542,113.18969967304557,19.274738110356584,95.08133232083507
71.96895951812124,112.47457044636397,19.302910115934996,95.73333160993127
72.72947146420134,112.11802952642047,19.44353833082937,96.41294759858346
74.40982574276721,111.82642082857178,19.597495988284507,96.91523126041687
76.42186990819317,112.26196000738015,19.826574391546682,97.0360486624422
78.82035034138372,112.70272293771173,20.000154274495184,96.82277616823212
80.95457119326808,113.27823887217649,20.088772438948997,96.50980101908418
82.50803454791559,114.01760194094801,20.08757799495471,96.23252812742331
82.89585082093521,115.37069138235037,19.887259105459307,96.0114242696552
81.88193559617038,117.7282376615198,19.605166199209233,95.8170767502092
82.1913977802555,118.91221193445072,19.35128599391546,95.6191398685182
82.79445691604118,119.3098651525191,19.20329091533794,95.39518495386743
83.42625639294592,118.79428902263582,19.17083365170089,95.16481363156312
83.5337124717019,117.8982510815351,19.328013051492327,95.00900727251945
83.01522676883913,117.48980704709388,19.54285343567529,94.95944272751653
82.0286120873722,118.02898380376001,19.805983844202704,95.01535874566696
80.30771477223809,119.65728430278249,19.957706337170023,95.14257918740364
78.68392009847103,121.22318852038056,20.101501074665432,95.33610624239041
77.725967927993,121.68278211178037,20.095673581082732,95.51292856885453
76.98913259973806,121.52329128565569,20.051082908609864,95.70224238637559
76.76591913163465,121.26288648477713,20.14897743913739,95.93070189162381
76.86833701285089,121.06647939426854,20.20199529064887,96.12998185970194
77.77139478061551,120.22015583754484,20.207988851550066,96.20738286039813
78.88549882358646,119.29039795177448,20.2313050234672,96.16638660737948
79.6740216651062,118.545848962076,20.328157073344872,96.10203570046106
80.42779256231732,117.78319035492535,20.462833512985767,96.02181443019136
81.09455355544382,117.15954151536798,20.524390856325386,95.95479028510495
81.55263975499396,116.7438674878651,20.502024438950098,95.91506231626633
81.9764511766544,116.41721355892555,20.499786269971324,95.87959576947307
82.47285221298748,116.05774168687662,20.496875038208408,95.84357708506269
82.73908995630131,115.73885186758922,20.45806117835944,95.80744366591728
83.01636370066497,115.41622730948515,20.38506181677204,95.74849616724377
83.09599058554717,115.34260517094994,20.27369319000997,95.65706713556587
82.86510632987155,115.44885802677034,20.153592725371734,95.5510140857565
82.28985624207529,115.90197685454167,20.085502809725956,95.43375993861301
81.14227822128379,116.84114009429292,20.09485750752827,95.32102541619389
79.6968292818855,117.82024585757729,20.114248747156548,95.23041107274875
78.19499307061118,118.5005962533129,20.063242632027716,95.14839466740752
76.73684918994053,119.07431161781342,19.98301942837162,95.08011856046026
75.34027304844247,119.50913835368937,19.96283138697245,95.07539289998061
73.71613818820978,120.09681078540467,19.80581252580418,95.109935532023
72.2405480893587,120.18884019271744,19.605217458251914,95.1804666681589
71.42757760757317,120.10729845337221,19.484034673122803,95.31311622879058
71.07959113880062,120.06726925485924,19.681272613170407,95.45706866504443
70.97936592456378,119.97883372276436,19.949429424490628,95.46277478849677
70.01241354851145,120.70845224476773,20.282194827342536,95.6199704764749
