HR,SBP,RR,SpO2
84.17728634281416,112.02118664607852,17.539401893608304,95.80012220000448
84.17728634281416,112.02118664607852,17.539401893608304,95.80012220000448
83.27564441046889,111.94911914562094,18.10942277189211,95.78663899841666
82.37400247812361,111.87705164516336,18.679443650175912,95.77315579682886
81.47236054577834,111.80498414470577,19.24946452845972,95.75967259524104
80.57071861343307,111.73291664424819,19.819485406743524,95.74618939365322
79.6690766810878,111.66084914379061,20.389506285027327,95.73270619206542
78.76743474874253,111.58878164333304,20.959527163311133,95.7192229904776
78.90060875230583,113.260664270652,21.070596698861475,95.79791150569969
79.03378275586914,114.93254689797098,21.18166623441182,95.87660002092177
79.16695675943244,116.60442952528994,21.292735769962164,95.95528853614385
79.30013076299574,118.27631215260891,21.403805305512506,96.03397705136595
79.43330476655905,119.94819477992789,21.51487484106285,96.11266556658803
79.56647877012234,121.62007740724685,21.62594437661319,96.19135408181012
79.69965277368566,123.29196003456583,21.737013912163537,96.2700425970322
79.83282677724895,124.9638426618848,21.84808344771388,96.34873111225428
79.7073211639208,120.25679914904839,21.65230637314262,95.47114608989065
79.58181555059265,115.54975563621198,21.456529298571358,94.593561067527
79.44745606952009,114.67429043389114,21.308811914155108,94.52936791376882
79.31309658844751,113.7988252315703,21.16109452973886,94.46517476001064
79.17873710737494,112.92336002924947,21.01337714532261,94.40098160625246
79.04437762630238,112.04789482692863,20.865659760906365,94.33678845249428
78.9100181452298,111.17242962460779,20.717942376490114,94.27259529873609
78.77565866415723,110.29696442228696,20.570224992073864,94.20840214497792
78.64129918308467,109.42149921996612,20.422507607657618,94.14420899121974
78.5069397020121,108.54603401764528,20.274790223241368,94.08001583746156
78.37258022093953,107.67056881532444,20.12707283882512,94.01582268370338
78.23822073986696,106.7951036130036,19.97935545440887,93.9516295299452
79.30497917431,108.16131999956218,19.85277805456146,94.45983427226662
80.37173760875304,109.52753638612074,19.726200654714045,94.96803901458803
81.43849604319608,110.89375277267932,19.599623254866636,95.47624375690945
82.50525447763913,112.2599691592379,19.473045855019222,95.98444849923088
83.57201291208216,113.62618554579646,19.34646845517181,96.49265324155229
84.6387713465252,114.99240193235504,19.219891055324396,97.00085798387371
84.4010512422692,114.62518758490043,19.469527593749973,96.68667304653954
84.16333113801322,114.25797323744584,19.719164132175553,96.37248810920536
83.92561103375724,113.89075888999125,19.968800670601134,96.05830317187117
83.68789092950124,113.52354454253664,20.21843720902671,95.744118234537
83.56356124657472,112.15489929936658,20.231481325661694,95.58499201175125
83.43923156364819,110.7862540561965,20.244525442296673,95.42586578896551
83.31490188072168,109.41760881302643,20.257569558931657,95.26673956617977
83.19057219779515,108.04896356985637,20.270613675566636,95.10761334339402
83.06624251486863,106.68031832668629,20.28365779220162,94.94848712060828
82.9419128319421,105.31167308351623,20.2967019088366,94.78936089782252
82.81758314901559,103.94302784034616,20.309746025471583,94.63023467503677
82.69325346608906,102.57438259717608,20.322790142106562,94.47110845225103
82.56892378316255,101.20573735400602,20.335834258741546,94.31198222946529
82.44459410023602,99.83709211083594,20.348878375376525,94.15285600667954
82.3202644173095,98.46844686766588,20.36192249201151,93.9937297838938
82.48799496102556,100.12463077734196,20.240743530630485,93.95205701612512
82.65572550474162,101.78081468701804,20.119564569249462,93.91038424835644
82.8234560484577,103.43699859669412,19.998385607868435,93.86871148058776
82.99118659217376,105.0931825063702,19.877206646487412,93.82703871281907
83.15891713588982,106.74936641604629,19.75602768510639,93.7853659450504
81.5310022761478,109.18097574474187,20.009719607758427,94.03231946537917
79.90308741640578,111.61258507343747,20.26341153041047,94.27927298570796
78.27517255666378,114.04419440213306,20.517103453062507,94.52622650603674
76.64725769692176,116.47580373082866,20.77079537571455,94.77318002636552
75.01934283717974,118.90741305952425,21.024487298366587,95.0201335466943
75.52992512701879,115.77968281553646,20.38843844331412,95.53365805320085
76.04050741685782,112.65195257154866,19.752389588261654,96.04718255970741
76.55108970669687,109.52422232756088,19.116340733209185,96.56070706621396
77.0616719965359,106.39649208357308,18.48029187815672,97.07423157272052
77.57225428637496,103.2687618395853,17.84424302310425,97.58775607922708
80.82878140738843,105.43953385320582,18.705504967780787,96.72565747883709
84.08530852840192,107.61030586682634,19.566766912457325,95.86355887844712
87.3418356494154,109.78107788044687,20.42802885713386,95.00146027805714
90.59836277042888,111.9518498940674,21.289290801810395,94.13936167766715
89.17038254630023,113.44821031724912,21.734400127882804,94.48052702281001
87.7424023221716,114.94457074043083,22.17950945395521,94.82169236795286
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
86.31442209804295,116.44093116361256,22.624618780027618,95.16285771309572
