row_id,subject_id,hadm_id
20229.21429208701,14396.282591616598,153785.64444451302
16791.283497978824,11310.527828394395,153237.41009365118
15453.905754532487,10154.308989429115,153043.69469312063
14949.12594688811,9736.190023246167,153073.77500408865
14785.211250723274,9609.163698898516,152942.7051765132
14756.301582396547,9598.451737556963,152484.20051984736
14800.565633867365,9654.224147585792,151758.4718668042
14870.963856786777,9731.739996829943,150912.91534889475
14961.367997024012,9822.242785742616,150022.6322606399
15056.966775198776,9910.00919256559,149082.1278076751
15092.313439998405,9948.202524629698,148079.12730428562
15125.165602688918,9982.56475094341,146808.7653594554
15096.580922793783,9985.016294623118,146001.17434007142
15112.441798704258,10024.428453779816,144432.1505738571
15138.747531783363,10085.603439286198,143305.57733278876
15178.722644892929,10164.225354137896,141894.37995470702
15204.911844991733,10241.885541230276,140151.5310711131
15244.431066336529,10329.521642243628,138096.77362936776
15253.567845921341,10396.046382095654,136288.76325676302
15216.867944447986,10424.194161186893,134897.67242438218
15146.609104686533,10416.403016860993,134015.83772785543
15069.977610768488,10387.974669980209,133672.3420270565
14992.67641061918,10346.809465034334,133854.43869437737
14943.88872127774,10300.276018346656,134804.69285035474
14927.235666864959,10253.778971713607,136719.39559725294
14941.835467509678,10208.49644164036,139367.81168121455
14969.213447369759,10147.318582445452,142730.41538784307
14986.395303461173,10069.21124941876,146422.18717229448
15022.607159078532,10003.384049561093,150540.10352125752
15017.196874824298,9940.454485631657,154228.41334581285
15012.337101380352,9912.05516300496,157597.97596537138
15048.13218263055,9947.815342995917,160826.0546644158
15129.879965911394,10047.943176443267,163614.4016108676
15268.484989014178,10201.49422060388,165210.51442736544
15414.307274376835,10337.143430525852,165486.20611998768
15568.135723651616,10485.190499056709,165726.5515992174
15695.17684528985,10600.570913292555,165608.9029547065
15774.692888875863,10666.720062054508,165226.27992901593
15712.644606549107,10597.304870495565,164545.84521246317
15691.317023122403,10578.291110377424,164066.2588959533
15641.710530871911,10526.631769680109,163121.02686000502
15509.408528861924,10390.282337654491,161829.3282900139
15364.812707036243,10235.085340497022,160348.20606076447
15284.116792625056,10130.081144993528,158632.34300801906
15251.382186930496,10092.709975216098,157531.05001315102
15163.476485573628,9994.918737907497,156090.31425039563
15088.973715376618,9923.065604794527,155179.86740489578
15033.539038087514,9886.2973348694,155003.60411509543
15008.027326738873,9873.068788697881,155126.6542502948
14985.108115796495,9852.261367992764,155421.94120028644
15005.33570161826,9851.13181682365,155560.50529782285
15028.321166372814,9860.185276728462,156271.0936293333
15056.892022056756,9887.509073530295,157495.1662890696
15086.72651304556,9929.155333935061,159048.60970999574
15119.282632813352,9982.661785825901,159918.74865682694
15194.049291841857,10076.777862881328,159763.03683266402
15280.037831109767,10183.43117243905,158876.85028343645
15370.992027039229,10275.395335738194,157243.93682181006
15443.3465148164,10321.282394087244,155249.2755673767
15452.131135421198,10274.243848746679,153085.73985781614
15450.51708196291,10218.94057521149,152007.12654099058
15393.179169197614,10159.147067568141,152779.63004530614
15316.970696142162,10128.101652548674,155295.15847341824
15246.238249145299,10110.380477528568,158434.2659946258
15299.59857794407,10208.931901241343,161857.92007616718
15539.638085086233,10477.16313753415,164865.8775299943
16022.452961966996,10958.300592341413,166900.42880860495
16819.634087897706,11719.005888878502,168177.69597775568
18040.737722196085,12866.409560577344,168949.90669574117
19895.58963682169,14592.089166043846,169297.19930285448
22622.15184157824,17081.026741615788,168674.48895635502
26541.06954224084,20629.73337261228,167315.7235405807
31548.882984629563,25139.8778077563,164923.41079416376
37178.52110518573,30160.943892741878,161869.9171116984
42084.884416896035,34488.94035310461,159580.60704506803
45663.65961551858,37631.43094753856,158137.78157506287
47875.47795640744,39579.04283559373,156882.7583079669
48975.757165641575,40608.03775219548,155962.69390076297
49234.56339788758,41005.48209401298,155484.9931538378
48750.910722607565,40901.15594531669,155462.3860107318
47929.94678214099,40531.01911606605,155565.07360936198
48327.69370981792,40888.37713139916,155283.40146720532
48500.28489053553,41043.71905824784,155033.5261089333
48593.119486392316,41113.2330567972,154615.63716986508
48712.47506341661,41208.84771452301,153631.5525641763
48839.74740778729,41313.40495567143,152224.6163654933
48950.781526482635,41407.79930156559,150496.876854275
49044.066279616585,41491.09800080545,148589.50986877136
49120.32185739167,41567.70962685027,146698.17024326394
49210.56989213293,41681.7514769717,144555.57384303992
49282.312940168995,41796.90999455869,142305.46847684035
49321.19000130335,41880.81355733801,140477.89548454402
49328.397637816175,41919.94682502347,139486.60940911894
49310.995771963615,41927.16428533039,139336.1705482469
49267.30896054953,41912.37877471664,139713.0477546893
49185.40716531581,41861.79989300949,140686.76551757086
49059.4887744298,41767.33806332984,142253.29331128616
48915.89955998232,41647.78744809778,144156.55426413377
48798.49432315385,41538.757885499675,146171.8456181946
48717.26407737955,41445.49337814348,148287.78051721537
48677.25527415529,41372.16355228771,150345.82957542693
48683.940048280216,41331.63506092911,151855.6941417787
48705.24802180733,41311.933435567975,152730.59046154647
48730.70423150806,41300.08536146852,153221.89809375646
48770.95936169552,41314.741556098685,153198.4149338873
48822.85852257167,41353.96524918303,152641.7011809381
48871.68640452714,41396.47217930069,151862.66592769485
48928.864212446475,41455.11745679952,150948.96226963587
48994.26614600779,41526.63360203826,149869.99555440614
49054.18539740882,41594.19564765778,148665.7114506182
49094.0013272865,41644.289402847295,147456.9391076997
49111.2983339371,41679.218176853494,146321.79039353319
49117.12129649592,41716.84917596829,145207.74769175635
49098.02647677969,41730.09822111794,144550.78286906885
49061.26498076534,41719.402639800974,144493.72414143773
49018.58288230051,41705.492550501214,144670.0314373189
48983.01825577102,41703.80114533088,144793.2985156815
48950.83119124138,41678.19183899719,145477.44655412264
48899.01589724648,41608.914919751056,146808.64319312322
48860.34486805972,41542.81438421996,148149.5621337256
48854.7570194928,41502.226359614106,149238.81234288256
48882.836552470675,41494.9568376501,149878.66130249546
48931.74732849254,41501.081338421776,150281.16863490848
48990.691512197234,41543.810500451946,149751.34659629953
49055.429678818015,41595.3543188706,148842.84526551925
49115.473706525285,41650.99563396582,147575.27146021737
49160.480371703095,41695.19899820874,146265.6792912972
49184.08516111923,41722.72232478374,145196.06323371278
49200.64277727397,41766.69646447207,144061.6938751103
49213.31128441385,41818.35666727595,142988.67558045159
49225.17901132001,41868.52925732063,142106.06575230934
49220.86478221048,41888.56902003141,141731.32988665346
49182.208345246654,41865.63669824213,141978.371150107
49120.4929704058,41818.80161004906,142752.90906261627
49042.67848241487,41753.70657813246,143951.04954303685
48973.08888807765,41692.043544525106,145322.45569525723
48937.75691790251,41652.48027724687,146546.1502388151
48932.52947164154,41634.55028086069,147398.731794233
48935.806731309036,41617.93035117774,148075.77891990903
48930.06804523773,41582.59456708695,148848.32226061178
48905.3525060524,41526.20513507935,149742.2464907917
48879.14886733302,41488.16995167367,150289.5855458469
48867.69719798306,41491.28455108545,150311.68704446245
48872.60105530049,41504.6899248908,150342.170222686
48891.81829608697,41532.45406656411,150154.32868888727
48922.13817049109,41552.86664246605,150060.11616253253
48949.027234081885,41551.990023781844,150107.03783571668
48963.159366781925,41534.300219861456,150202.84518319595
48960.90166829051,41513.905604512795,150186.1563954631
48936.52200623647,41502.82533209209,149869.3561343414
48893.99386852372,41502.92308539672,149356.75794474044
48835.12684439782,41498.45191342244,148984.69209096843
48741.386916310046,41450.37529599744,149116.50176655882
48608.229554032514,41348.9441490149,149747.4957036349
49316.19013114133,41970.260161946084,150858.20035080082
49516.41179975443,42064.71020152033,152979.58319056442
49438.54943537494,41874.64264649668,155390.97242374733
49280.740871352114,41602.685226014466,157686.31822655446
49130.57573564267,41354.80005569921,159610.93691724827
49010.24150686727,41166.52604152552,161007.4913582981
48916.01858473402,41022.71150110197,162087.64456903728
48805.082532603534,40872.53477393595,163119.88655797832
48685.759109670464,40728.52849462812,163448.5537961846
