HR,SBP,RR,SpO2
95.7458700395081,101.1068908991211,21.834641302976163,99.64871404278074
91.43847321322684,88.09922553043572,22.386605872053096,93.82220734410356
76.14666523089574,93.47479572827322,22.245302535830074,94.49889626188173
60.85485724856462,98.85036592611074,22.103999199607053,95.17558517965988
65.34185522265655,144.27548568533484,19.817316201928016,98.88434898953818
110.37452625842528,93.51485457066444,23.015852405085727,92.76390448290894
90.43518363775182,100.84402715277596,21.72401263162178,96.25129614569988
113.17641797799764,138.72534197006468,21.27732331941821,95.3515078974188
112.05629073983482,131.4247203518487,23.65835724985372,97.95782119764712
72.96456133303289,147.379761183573,24.105539368335982,99.04314792645324
150.0,122.99955704603758,16.346855207031304,93.18931686588957
30.0,136.1462649919173,17.474927238533596,92.49421866022868
140.0,107.95824380044223,17.685399063499798,94.95939247309543
80.86296031395834,148.99754803489577,20.03045813992575,98.87723199857246
111.60136536669074,124.26968085864252,24.201131391690986,95.51975064358462
93.24835951230315,146.535948262182,20.66284852036891,92.13842305975736
115.79316875139963,92.07700805254646,18.041314149655783,96.46219679911596
91.58428397028716,99.72136728829224,18.920261017205146,93.8662478134004
114.14029808124228,87.33922752372554,16.3756316979028,95.28315364010484
93.91757582509396,83.94737966437287,21.21592633224518,96.856537547461
86.51488830920114,145.34625252012768,20.06559084080515,98.77292376770362
60.66596989914071,86.400269097587,20.86504712497756,95.39740128327848
85.96804425467671,134.3504666561596,22.881541966968605,96.50186288716397
63.82651923395402,128.4341351136131,19.202758124353267,97.178329612074
105.26623040746615,101.0304520483235,23.37805192434791,93.3358583716789
88.97342216496054,119.32202435393661,22.910306050025856,93.65768536660062
72.68061392245491,137.61359665954973,22.4425601757038,93.97951236152232
95.84286896175702,122.21055116443046,21.10579091195178,94.20125772036074
76.28922727140292,127.04167258284042,20.633563918725702,93.62985508463284
98.90379213097788,126.9117619407398,24.201395735066043,97.21401023036684
51.842482632912194,144.83462026549745,21.72440996314791,96.10259118057844
90.28861834716902,131.18522222580833,17.079791030352034,94.39919371985044
91.34413237941432,100.57867066474464,17.577348299779704,95.06651072655536
97.1555063728079,147.83014162903373,22.72020252968717,96.64184289274672
80.50809064382616,116.35028840377232,15.21550469072614,93.65303662560994
97.68098828928017,124.10428132383068,19.825820349213064,92.99742172727852
56.46494512689269,108.42525387494214,17.528171064241175,93.92546028722548
64.87560323508131,136.8645925525214,16.15521092418223,94.46261332201703
53.59836407439951,114.80730913676496,19.009363846174203,93.64316099864718
84.71639136795949,108.469923819172,23.010099188462966,94.0016049469197
48.58741760294819,92.64035834326236,17.84824257824742,93.1605157025324
63.84728688784695,82.3296736756889,20.872778453640084,93.65164246011236
58.30502448280694,133.23671255513952,23.234815632220133,93.26975076348742
88.59889442647372,141.98934651299584,23.829787159231845,98.37762451801191
97.8098201034836,120.64774739507271,20.528792605381483,95.2710668703899
77.59395517734075,144.25270840465583,17.623460465249824,93.33980151415398
77.9973800223244,113.3393826239913,24.1546349527793,96.78470238219153
70.39605499269398,88.3107792784305,22.471796105905696,97.6698491452372
88.9981128914429,133.38955658791306,24.131827859527377,95.38344981279477
78.06265858459295,104.24838104367484,23.85117325410591,92.91777365600012
50.53283055403017,141.52061528977555,19.57486655999187,85.0
67.97698418989259,82.60396776725527,18.81651854272455,88.0
67.47950267379596,139.17353288038646,23.10918429042639,80.0
74.08942068374358,139.90442382756177,22.228155114747352,85.36104488413858
80.69933869369119,140.6353147747371,21.347125939068317,90.72208976827716
87.30925670363881,141.36620572191242,20.466096763389277,96.08313465241574
63.7356286496058,124.4033061795152,22.222897553668403,98.51783228059622
62.19078267842002,117.09816099639895,21.61947031783349,99.05140738605503
60.64593670723424,109.7930158132827,21.01604308199857,99.58498249151384
85.59437616123499,112.52457107519638,20.076052133385563,99.23549613523248
105.43227614244154,111.3833913819994,21.015341842983894,92.1897413005206
51.599705210688334,96.78786273530316,21.16570649204888,99.36747503039432
58.51858007709055,117.7152332730636,21.02400051544477,97.44271161426309
65.43745494349275,138.64260381082403,20.88229453884066,95.51794819813188
70.11381598782913,135.01749629144248,20.479053016134607,95.15554837715041
74.79017703216549,131.39238877206094,20.075811493428557,94.79314855616896
111.79332090697515,121.45635248954883,16.81729150360457,93.14981864173784
86.00734585093605,144.81726197308495,24.43290221055125,93.09975237087848
114.96345822875637,86.52785772084478,17.873340124040116,94.7014647352802
96.63337728470198,91.19372415877308,22.609010158205837,95.5755583721221
114.13142465246938,135.00357793734878,17.82710691021971,92.87699814844824
71.04308394782217,85.90364338569182,22.961267330369783,98.28383274242678
70.45737058369482,137.09378646288158,21.83064763200093,94.28078642587025
76.78723084529088,80.28024101962313,15.275643814691817,93.89076513873114
69.84763929157698,116.09650400738946,21.327405717515514,97.7892922200982
60.28414667832256,130.7355505399633,21.70273517460826,95.26407350914847
101.59046103944652,117.335485523652,24.14994822383052,99.8400529243726
93.44486237932423,148.27309687490768,17.79345306875086,98.79632945967516
72.96904594763242,122.50282053823496,19.068048301664227,96.31013565072256
82.68889596231807,148.82098678941318,22.827882488732737,95.1719389120858
89.41825098468513,113.12213240487652,22.23365351768185,92.70280138836006
117.43453702548685,86.99151713552375,17.75333097730297,97.47026777256748
71.13880359491914,81.87046061256748,20.49534120132971,95.27861544370718
96.6309248647462,122.2004054081926,21.860709604415156,93.5752850015409
74.03070973176493,80.97186028728332,21.709270683060737,98.11134810849792
81.76608209232091,94.47793079548279,22.9945193476487,96.23963808711935
89.50145445287689,107.98400130368228,24.279768012236666,94.36792806574078
100.87408616567024,104.65940004176119,20.32890360268091,95.16909957774882
112.24671787846358,101.33479877984011,16.378039193125154,95.97027108975688
81.6689017296219,116.98872350457438,22.09525789488481,93.86360422719392
70.84334531877573,114.65883170219539,20.572415443565173,96.46448425107317
60.01778890792957,112.32893989981638,19.049572992245537,99.06536427495242
71.08425808412441,89.50432022592861,18.22277886281953,92.90827606981097
85.56083741629124,86.41891584930349,23.958238362323566,94.55357928277006
103.23460591505736,128.20332859058294,18.635112130735138,95.51058698438156
60.38955569549756,131.41705572651173,24.95252895231821,94.56120138211688
73.89403950983258,118.40450204556208,16.292734419048163,95.789901051714
74.95445136115882,122.64371507482028,21.82401372471043,99.34660678121048
74.06329362909435,114.47544664448196,22.77690540116125,92.37945888634934
63.431036606190695,120.94234846465228,24.71756181247573,94.80045816933357
