HR,SBP,RR,SpO2
84.49412477274781,107.08433940483171,20.610262989663436,98.70644156361672
84.2458660464938,107.32032109224726,20.367820574697397,96.54482245425031
78.79602764107642,120.51718786621508,19.87377715101069,95.88163872635984
80.50006326361456,118.43078392543741,19.32037149389481,96.77726018527521
85.21526763482294,112.1773634388536,20.04752816632863,96.25247000980308
82.83196244071597,112.22915210075077,19.837166290190094,95.23963597207428
79.08157796676053,118.8228123356702,20.19138071227656,95.15314530798072
79.4249718052427,121.50241171435846,20.506585500735085,94.9863927993158
81.68489220831329,119.17019817914677,20.500237937790683,95.28369108238834
82.89566639135101,121.0573213860187,19.871682352286783,95.67461450407295
79.61184459333214,122.15033683010495,19.67796601460486,94.5165916959768
76.63009372847185,115.83646425531853,19.34730826216309,94.74697155692171
79.08292304361011,110.3127065029082,19.316836441913896,95.60764517976392
78.76745530512673,116.46720026064109,20.035214993858464,95.8419335894269
81.00781172670085,118.78344827996116,19.899567517826867,95.40507644625352
80.63095076704703,113.6264185190597,20.217217613416423,95.67745582450335
83.0324957187354,107.62517921186021,19.196204837491592,95.96285548269313
85.78310350763324,107.56742028250419,19.2672681418693,96.19494661332698
84.71046537973189,113.15278997032902,20.040032241329953,96.07767199423307
82.54966061553776,115.18536516930394,20.417314531883026,96.27488121532123
81.61878474369549,117.47994964622457,20.40010295978153,96.8575631870346
79.07687988970966,117.36180018994713,20.193711443235305,96.17026827208512
77.25153728090541,121.17157313045479,20.727180666274602,96.21737280801193
76.1373813459996,120.89679401471167,20.085298682037678,95.80535907187068
84.09706908036546,115.22912395230553,20.506909769432042,95.79311761604184
84.60246488592554,117.69935383701316,20.18716388255947,95.64953810011824
79.8616567905378,122.91829075386217,20.584388308041433,94.29750513112754
83.6263034743653,122.64297567486554,20.41102964852112,94.67959243729943
84.08066358324905,123.22346418931019,19.607357959459925,94.84331404988649
85.17800295193916,124.46336915509593,20.616224603250053,94.88480468557177
87.35974244909653,127.55023921807305,20.789573718023853,94.75134437289299
83.70547061017646,124.98536757186876,19.759929038427813,95.16585101440275
85.2505409544737,115.97902072877218,19.511263344662478,95.61198911158499
88.9319940883518,115.40339767281714,20.53725831397638,95.72592969739819
84.13552102999279,117.90439279340787,19.847651746413025,94.96616926097396
81.56855009268766,115.48325180769622,19.73239911247379,94.70201097157532
79.4000572370466,112.50927652005983,19.082575682584412,94.32296495327154
78.72977727746341,113.4191593625371,19.880498298640095,94.78548477309128
81.0021890617237,114.45709885566352,20.982501074833852,94.5754849216807
80.71980743229382,116.60748940271607,21.481990918485053,94.29220196372843
78.14149113665889,115.31086691026974,20.745183507951168,94.46539481389117
79.63755296564229,116.53362262047867,21.165162706374698,94.73364622978062
81.1485891209875,120.07455501791732,21.663645087988453,94.27146827598322
82.31608965195623,120.20645186574914,20.794617590735598,95.0359443741126
82.27697005546193,118.73254526629965,20.71709152472402,94.93229202896657
81.82282191438058,118.27004293505631,20.678824872618613,94.74308663871862
81.6618909630846,118.19649375380551,20.556487244285826,95.56488405639165
84.89924145518158,123.56039846509105,19.67905507554464,95.0869195420701
85.35160294269731,120.51403947360821,20.14437822995191,94.9731450037024
80.52105228958331,119.49600425686425,20.21566594108211,95.03879995217414
